BARNALA STEEL INDUSTRIES LIMITED,U27101UP1992PLC014672,Not Available for eFiling,-,"VILLAGE VAHALNA,MEERUT ROADVILL VAHALNA MEERUT ROADMUZAFFAR NAGAR226UP",28 August 1992,"23 years, 8 month, 15 days","27,500,000","2,000,000",No,Not Applicable
BASANT AGRO TECH (INDIA) LIMITED,L24120MH1990PLC058560,Active,basantagro@hotmail.com,"NEAR S.T. WORK SHOP,KAULKHEDKAULKHEDAKOLA",16 October 1990,"25 years, 6 month, 27 days","250,000,000","90,627,504",Yes,https://www.zaubacorp.com/company/BASANT-AGRO-TECH-INDIA-LIMITED/L24120MH1990PLC058560
BASAVESHWAR ELECTRICALS PRIVATE LIMITED,U93000KA2013PTC068838,Active,basaveshwar_ele@yahoo.com,"CLASS I ELEC CONTRACTORS, PLOT NO12MALLIKARJUN LAYOUT, MANAGULI ROAD,BIJAPUR639KN",30 April 2013,"3 years, 0 month, 12 days","20,000,000","17,093,700",No,Not Applicable
BASU & CO ROAD CONTRACTORS PRIVATE LIMITED,U45400WB2002PTC094842,Active,senshipra05@yahoo.com,5/1 SUDHA SINGHA BANERJEE ROAD(GABTALA) BEHALAKOLKATA-60416WB,04 July 2002,"13 years, 10 month, 8 days","40,000,000","25,984,800",Yes,https://www.zaubacorp.com/company/BASU-CO-ROAD-CONTRACTORS-PRIVATE-LIMITED/U45400WB2002PTC094842
BASUDEB AUTO LIMITED,U34102JH2000PLC009258,Active,director@basudebgroup.com,"INDUSTRIAL AREA, KOKARRANCHIRANCHIRANCHIJR",19 April 2000,"16 years, 0 month, 23 days","40,000,000","36,500,000",Yes,https://www.zaubacorp.com/company/BASUDEB-AUTO-LIMITED/U34102JH2000PLC009258
BASUDEB ENGINEERING ENTERPRISES LIMITED,U00062JH1996PLC007043,Active,rohit_kataruka@yahoo.com,DEPUTY PARA OPP ADIVASI HOTELPLT 759RANCHIRANCHIJR,05 February 1996,"20 years, 3 month, 7 days","20,000,000","7,750,000",Yes,https://www.zaubacorp.com/company/BASUDEB-ENGINEERING-ENTERPRISES-LIMITED/U00062JH1996PLC007043
BASUDHA UDYOG PRIVATE LIMITED,U23100JH1992PTC004756,Active,deepak.poddar4@gmail.com,"80,THANDALACHERI VILLAGENEAR TCPL GUMMIDIPOONDICHENNAI684TN",22 January 1992,"24 years, 3 month, 21 days","65,000,000","63,122,856",No,Not Applicable
BATLIVALA & KARANI SECURITIES INDIA PRIVATE LIMITED,U67120WB1998PTC087160,Active,omprakash.tripathy@bksec.com,"26/27,KHATAU BUILDING2ND FLOOR,A D MODI MARGFORT MUMBAIMUMBAI",19 May 1998,"17 years, 11 month, 24 days","500,000,000","261,079,408",No,Not Applicable
BAWANA INFRA DEVELOPMENT PRIVATE LIMITED,U45400UP2011PTC045683,Active,head.office@abhyudayainfra.com,"ROOM NO. 28 AND 29, DSIIDC BAWANAAUCHANDI ROAD, BAWANA INDUSTRIESBAWANA, NEW DELHI181DL",11 July 2011,"4 years, 10 month, 1 days","100,100,000","100,100,000",No,Not Applicable
BAYER BIOSCIENCE PRIVATE LIMITED,U74899MH1977PTC179722,Active,sheetal.sonthalia@bayer.com,"14/111,TATHAPAPANNAPALLY VILLAGETOOPRAN MDLTOOPRAN616TS",28 February 1977,"39 years, 2 month, 12 days","100,000,000","83,602,224",Yes,https://www.zaubacorp.com/company/BAYER-BIOSCIENCE-PRIVATE-LIMITED/U74899MH1977PTC179722
BAYER CROPSCIENCE LIMITED,L24210MH1958PLC011173,Active,rajiv.wani@bayer.com,66 TO 75 GIDC ESTATEHIMMATNAGARHIMATNAGAR552GJ,09 September 1958,"57 years, 8 month, 3 days","463,000,000","366,190,016",Yes,https://www.zaubacorp.com/company/BAYER-CROPSCIENCE-LIMITED/L24210MH1958PLC011173
BAYER PHARMACEUTICALS PRIVATE LIMITED,U05195MH1998PTC116021,Active,dhananjay.bhagwat@bayer.com,"BAYER HOUSE, CENTRAL AVENUEHIRANANDANI ESTATETHANE597MH",29 July 1998,"17 years, 9 month, 14 days","342,400,000","263,167,008",No,Not Applicable
BAYER VAPI PRIVATE LIMITED,U99999GJ1990PTC049322,Active,savaliya.nikunj@bayer.com,"PLOT NO 306/3, IIND PHASE.GIDCVAPI572GJ",08 August 1990,"25 years, 9 month, 4 days","1,250,000,000","233,000,000",No,Not Applicable
BAZARGAON PAPER AND PULP MILLS PRIVATE LIMITED,U21010MH1983PTC031398,Active,bppml1@yahoo.com,"OPP. PATWARDHAN HIGH SCHOOL,SITABULDI, NAGPUR. PH.2524038NAGPUR585MH",22 November 1983,"32 years, 5 month, 20 days","10,000,000","8,000,000",Yes,https://www.zaubacorp.com/company/BAZARGAON-PAPER-AND-PULP-MILLS-PRIVATE-LIMITED/U21010MH1983PTC031398
BEAM GLOBAL SPIRITS WINE INDIA PRIVATE LIMITED,U73100DL1991PTC046606,Active,vandana.bedi@beamsuntory.com,"SECOND FLOOR, 70/A-18,RAMA ROAD INDUSTRIAL AREA,MOTI NAGANEW DELHI181DL",02 December 1991,"24 years, 5 month, 10 days","400,000,000","299,660,992",No,Not Applicable
BEARDSELL LIMITED,L65991TN1936PLC001428,Active,ho@beardsell.co.in,"47, GREAMES ROAD,CHENNAICHENNAI685TN",23 November 1936,"79 years, 5 month, 19 days","100,000,000","46,832,000",Yes,https://www.zaubacorp.com/company/BEARDSELL-LIMITED/L65991TN1936PLC001428
BEBITZ FLANGES WORKS PRIVATE LIMITED,U28939MH2004PTC149545,Active,cs@bebitz.in,SURVEY NO-140/CPALGHAR RDTHANE597MH,16 November 2004,"11 years, 5 month, 26 days","125,000,000","99,265,600",Yes,https://www.zaubacorp.com/company/BEBITZ-FLANGES-WORKS-PRIVATE-LIMITED/U28939MH2004PTC149545
BEE KAY PRECISION (INDIA) PRIVATE LIMITED,U27104UP2006PTC031518,Active,issrivastava@yahoo.co.in,"D-80, SITE-5, UDYOG KUNJPANKI ROAD NO-7KANPUR258UP",22 March 2006,"10 years, 1 month, 21 days","20,000,000","19,492,400",Yes,https://www.zaubacorp.com/company/BEE-KAY-PRECISION-INDIA-PRIVATE-LIMITED/U27104UP2006PTC031518
BEE PATH CASTINGS PRIVATE LIMITED,U27310KL2002PTC015426,Active,venkitaraman.ca@rediffmail.com,"NIDA, KANJIKODEPALAKKADPALAKKAD674KL",20 May 2002,"13 years, 11 month, 23 days","43,600,000","42,720,000",Yes,https://www.zaubacorp.com/company/BEE-PATH-CASTINGS-PRIVATE-LIMITED/U27310KL2002PTC015426
BEEKALENE FABRICS PRIVATE LIMITED,U18101MH1975PTC018431,Active,vijaykumarmodi@gmail.com,"BACKALEN HOUSE, 47 GENERAL ROADM I D C ANDHERI (E).MUMBAI598MH",16 July 1975,"40 years, 9 month, 27 days","10,000,000","1,500,000",Yes,https://www.zaubacorp.com/company/BEEKALENE-FABRICS-PRIVATE-LIMITED/U18101MH1975PTC018431
VEE KAY AUTO PRIVATE LIMITED,U34101DL1986PTC025164,Active,sunielrana@yahoo.co.in,"PLOT NO.6, SECTOR-27B, FARIDABAD180HR",20 August 1986,"29 years, 8 month, 23 days","1,000,000","804,500",No,Not Applicable
BEEKAYLON SYNTHETICS PRIVATE LIMITED,U17110MH1979PTC020944,Active,bspl@bklon.com,"697/5A,SOMNATH ROADDABHELDAMAN575DD",23 January 1979,"37 years, 3 month, 20 days","72,500,000","27,940,000",Yes,https://www.zaubacorp.com/company/BEEKAYLON-SYNTHETICS-PRIVATE-LIMITED/U17110MH1979PTC020944
BEHARI LAL ISPAT PRIVATE LIMITED,U27109PB1995PTC016490,Active,works.bli@gmail.com,VILLAGE - SALANIAMLOH ROADMANDI GOBINDGARH137PB,23 May 1995,"20 years, 11 month, 20 days","13,500,000","11,817,600",No,Not Applicable
BEICO INDUSTRIES PRIVATE LIMITED,U31100MH1980PTC022112,Active,h.patel@beicoindustries.com,"SHED NO-4,SHALIMAR INDUSTRIAL EST.SURVEY NO-89/1/2,DAYAL FALIASILVASSADNH",16 January 1980,"36 years, 3 month, 27 days","100,000,000","49,990,000",Yes,https://www.zaubacorp.com/company/BEICO-INDUSTRIES-PRIVATE-LIMITED/U31100MH1980PTC022112
BELGAUM FERRO CAST (INDIA) PRIVATE LIMITED,U27320KA2005PTC035442,Active,metalsai@rediffmail.com,NO 11 20 BEMCIEL INDUSTRIAL ESTATEMACHHEBELGAUM637KN,18 January 2005,"11 years, 3 month, 25 days","32,500,000","21,546,600",Yes,https://www.zaubacorp.com/company/BELGAUM-FERRO-CAST-INDIA-PRIVATE-LIMITED/U27320KA2005PTC035442
BELGIUM ALUMINIUM & GLASS INDUSTRIES PRIVATE LIMITED,U27203MH2007PTC172488,Active,nitesh.gangaramani@alfaraa.com,"404,4TH FLOOR, BABA HOUSE, CHAKALA,ANDHERI KURLA ROAD,ANDHERI (E)598MH",19 July 2007,"8 years, 9 month, 24 days","50,000,000","20,821,800",No,Not Applicable
BELGRAVIA PROJECTS PRIVATE LIMITED,U70109DL2006PTC156864,Active,info@emenox.com,B-49SECTOR-67NOIDA234UP,21 December 2006,"9 years, 4 month, 22 days","30,000,000","29,167,000",Yes,https://www.zaubacorp.com/company/BELGRAVIA-PROJECTS-PRIVATE-LIMITED/U70109DL2006PTC156864
BELL-O-SEAL VALVES PRIVATE LIMITED,U74999MH1991PTC060718,Active,valves@vsnl.com,"PALM SPRINGS NO 7, OPP CHANDANCINEMA, JUHU RD, JUHUMUMBAI598MH",12 March 1991,"25 years, 2 month, 0 days","20,000,000","11,391,000",Yes,https://www.zaubacorp.com/company/BELL-O-SEAL-VALVES-PRIVATE-LIMITED/U74999MH1991PTC060718
BELLARY ISPAT PRIVATE LIMITED,U01010KA2005PTC036071,Active,vasu_bpspl@yahoo.co.in,"NO.222(3)-(4), NJS COMPLEXBANGALORE ROAD, BELLARYBELLARYBELLARY",15 April 2005,"11 years, 0 month, 27 days","180,000,000","54,000,000",No,Not Applicable
BELLEZA CERAMIC PRIVATE LIMITED,U26914GJ2008PTC054831,Active,alpesh@bellezaceramic.com,"8-A,NATIONAL HIGHWAYNR 20 NALA, TA WANKANERWANKANERRAJKOT",21 August 2008,"7 years, 8 month, 22 days","27,500,000","27,500,000",No,Not Applicable
BEMCO SLEEPERS LIMITED,U20959MH1983PLC029113,Active,bemcosleepers@gmail.com,RAILWAY YARDNANDGAONNANDGAON596MH,13 January 1983,"33 years, 3 month, 30 days","40,000,000","36,565,500",Yes,https://www.zaubacorp.com/company/BEMCO-SLEEPERS-LIMITED/U20959MH1983PLC029113
BEN FOUNDATIONS PRIVATE LIMITED,U45201TN2004PTC054740,Active,n.palanivelu2012@gmail.com,"W-338/1, 19TH STREETANNA NAGAR WEST EXTENSIONCHENNAI685TN",23 November 2004,"11 years, 5 month, 19 days","50,000,000","45,000,000",Yes,https://www.zaubacorp.com/company/BEN-FOUNDATIONS-PRIVATE-LIMITED/U45201TN2004PTC054740
BENARA AUTOS PRIVATE LIMITED,U34102UP1985PTC007306,Active,abhayjainbenara@gmail.com,"15 KM MILE STONE, MATHURA ROAD, ART AGRA239UP",25 July 1985,"30 years, 9 month, 18 days","40,000,000","26,750,000",Yes,https://www.zaubacorp.com/company/BENARA-AUTOS-PRIVATE-LIMITED/U34102UP1985PTC007306
BENARA UDYOG LIMITED,U17111UP1974PLC004022,Active,info@benaraudyog.com,"49/347, BHARATPUR ROAD BODLA AGRA239UP",22 November 1974,"41 years, 5 month, 20 days","20,000,000","17,297,100",Yes,https://www.zaubacorp.com/company/BENARA-UDYOG-LIMITED/U17111UP1974PLC004022
BENGAL SHELTER HOUSING DEVELOPMENT LIMITED,U70101WB2004PLC097716,Active,sisirkmail@gmail.com,"3RD FLOOR, KANAK BUILDING41, J.L. NEHRU ROADKOLKATA",28 January 2004,"12 years, 3 month, 15 days","550,000,000","506,000,000",Yes,https://www.zaubacorp.com/company/BENGAL-SHELTER-HOUSING-DEVELOPMENT-LIMITED/U70101WB2004PLC097716
BENITO CERAMIC PRIVATE LIMITED,U26933GJ2011PTC066474,Active,benitoceramic123@gmail.com,"NH-8A, LAKHDHIRPUR ROADAT-GHUNTUMORBI556GJ",22 July 2011,"4 years, 9 month, 21 days","63,000,000","22,500,000",No,Not Applicable
BENNETT COLEMAN AND COMPANY LIMITED,U22120MH1913PLC000391,Active,corporate.secretarial@timesgroup.com,2359SECTOR 23 CCHANDIGARH147CH,29 November 1913,"102 years, 5 month, 13 days","3,110,000,130","2,869,554,180",Yes,https://www.zaubacorp.com/company/BENNETT-COLEMAN-AND-COMPANY-LIMITED/U22120MH1913PLC000391
BERAR FINANCE LIMITED,U65929MH1990PLC057829,Active,berarfinance@yahoo.com,"AVINISHA TOWER,MEHADIA CHOWK,DHANTOLI,NAGPUR PH:0712-2460827NAGPUR586MH",22 August 1990,"25 years, 8 month, 21 days","150,000,000","80,000,000",Yes,https://www.zaubacorp.com/company/BERAR-FINANCE-LIMITED/U65929MH1990PLC057829
BERGER BECKER COATINGS PRIVATE LIMITED,U74899DL1996PTC082343,Active,vkaushik@britishpaints.in,PLOT NO 114 PILERNE INDUSTRIAL ESTAPILERNEBARDEZ665GA,30 September 1996,"19 years, 7 month, 12 days","56,000,000","55,293,900",No,Not Applicable
BERGER PAINTS INDIA LIMITED,L51434WB1923PLC004793,Active,aniruddhasen@bergerindia.com,"GREEN HOUSE-291,PANDARI ROADRAIPUR495CG",17 December 1923,"92 years, 4 month, 26 days","750,000,000","693,477,890",Yes,https://www.zaubacorp.com/company/BERGER-PAINTS-INDIA-LIMITED/L51434WB1923PLC004793
BERGWERFF ORGANIC INDIA PRIVATE LIMITED,U74999MP2005PTC028846,Active,info.suminter@suminter.com,PLOT NO C 36-38SEZ IIIPITHAMPUR526MP,23 March 2005,"11 years, 1 month, 20 days","20,000,000","17,773,260",Yes,https://www.zaubacorp.com/company/BERGWERFF-ORGANIC-INDIA-PRIVATE-LIMITED/U74999MP2005PTC028846
BERKELEY AUTOMOBILES LIMITED,U50100CH2004PLC027258,Active,rampaulca@yahoo.co.in,"PLOT NO. 87, INDUSTRIAL ARA,PHASE-1, PANCHKULAPANCHKULAPANCHKULAHR",01 July 2004,"11 years, 10 month, 11 days","70,000,000","69,500,000",Yes,https://www.zaubacorp.com/company/BERKELEY-AUTOMOBILES-LIMITED/U50100CH2004PLC027258
BERRY ALLOYS LIMITED,U27310WB2006PLC145016,Active,com@berryalloys.in,"PLOT NO - 386, APIIC,GROWTH CENTRE, BOBBILI,VIZIANAGARAM624AP",29 September 2006,"9 years, 7 month, 13 days","100,000,000","87,801,000",Yes,https://www.zaubacorp.com/company/BERRY-ALLOYS-LIMITED/U27310WB2006PLC145016
BERTELSMANN MARKETING SERVICES INDIA PRIVATE LIMITED,U72900DL2000PTC104902,Active,roy.debasish@arvatoindia.com,"215, 2ND FLOOR, SUNEJA TOWER IIDISTRICT CENTRE, JANAK PURINEW DELHI181DL",31 March 2000,"16 years, 1 month, 12 days","11,000,000","10,000,000",No,Not Applicable
BERTLING LOGISTICS INDIA PRIVATE LIMITED,U63013MH2007PTC166928,Active,cs@skparekh.com,402 B ACKRUTI TRADE CENTREROAD NO 7 MAROL MIDCANDHERI EAST MUMBAI598MH,11 January 2007,"9 years, 4 month, 1 days","350,000,000","243,932,000",No,Not Applicable
BEST BUILDWELL PRIVATE LIMITED,U51109DL1996PTC081756,Active,roc@skbc.in,"H-1/4, MODEL TOWN, DELHI181DL",09 September 1996,"19 years, 8 month, 3 days","50,000,000","24,952,620",Yes,https://www.zaubacorp.com/company/BEST-BUILDWELL-PRIVATE-LIMITED/U51109DL1996PTC081756
BEST CHERAN SPINTEX INDIA PRIVATE LIMITED,U17111TZ2006PTC012662,Active,accounts@cheran.in,"S.F. NO. 198, ELANTHAKUTTAI VILLAGEVEPPADAIERODE691TN",20 March 2006,"10 years, 1 month, 23 days","225,000,000","207,000,000",No,Not Applicable
BEST COLOUR SOLUTIONS INDIA PRIVATE LIMITED,U01712TZ2005PTC012004,Active,acs@bestcorp.in,"G-16, 4TH CROSS ROADSIPCOTPERUNDURAI693TN",20 July 2005,"10 years, 9 month, 23 days","60,000,000","40,000,000",No,Not Applicable
BEST MILK PRODUCTS PRIVATE LIMITED,U15200DL2005PTC213471,Active,bbbali1234@gmail.com,SANGRUR BARNALA ROADVILL BADBAR (RAIKOT RD)VILLAGE BADBAR789PB,17 May 2005,"10 years, 11 month, 26 days","50,000,000","49,707,688",No,Not Applicable
BEST PAPER MILLS PRIVATE LIMITED,U21000MH1995PTC093122,Active,rajeev@bestpaper.co.in,"PLOT NO. 57/FGH/A1ST PHASE, GIDC VAPIVAPI572GJ",26 September 1995,"20 years, 7 month, 16 days","150,000,000","147,572,304",Yes,https://www.zaubacorp.com/company/BEST-PAPER-MILLS-PRIVATE-LIMITED/U21000MH1995PTC093122
BEST TANNING INDUSTRIES PRIVATE LIMITED,U19201UP1993PTC015872,Active,maassociate@rediffmail.com,16 B 150 FEET ROAD JAJMAU7/94 TILAK NAGAR KANPURKANPUR258UP,02 November 1993,"22 years, 6 month, 10 days","12,500,000","11,183,000",Yes,https://www.zaubacorp.com/company/BEST-TANNING-INDUSTRIES-PRIVATE-LIMITED/U19201UP1993PTC015872
BEST VALUE CHEM PRIVATE LIMITED,U24110GJ1996PTC031318,Active,shajuco@bestvaluechem.com,"PLOT NO.439/1KARKHADI, TAL:PADRAVADODARA566GJ",18 December 1996,"19 years, 4 month, 25 days","20,000,000","13,159,400",Yes,https://www.zaubacorp.com/company/BEST-VALUE-CHEM-PRIVATE-LIMITED/U24110GJ1996PTC031318
BET MEDICAL PRIVATE LIMITED,U52599TN1991PTC021185,Active,accounts@betmedical.com,"69,ROUND TABLE HOUSEN.H.ROADCHENNAI685TN",29 July 1991,"24 years, 9 month, 14 days","11,000,000","11,000,000",Yes,https://www.zaubacorp.com/company/BET-MEDICAL-PRIVATE-LIMITED/U52599TN1991PTC021185
BEVCON WAYORS PRIVATE LIMITED,U29210TG1994PTC018656,Active,balasubramanyam.co@gmail.com,"H-11, IDAUPPALHYDERABAD618TS",31 October 1994,"21 years, 6 month, 12 days","250,000,000","125,000,000",Yes,https://www.zaubacorp.com/company/BEVCON-WAYORS-PRIVATE-LIMITED/U29210TG1994PTC018656
BHABANI PIGMENTS PRIVATE LIMITED,U74899DL1993PTC055513,Active,office@bhabanipigments.com,"SONEPAT ROHTAK ROAD,DRAIR NO 8, KHARKHODA,SNPSONIPAT169HR",04 October 1993,"22 years, 7 month, 8 days","15,000,000","14,250,000",No,Not Applicable
BHADRAMARUTI CONCAST PRIVATE LIMITED,U27100MH2004PTC148361,Active,bhadramaruticoncast@ymail.com,"E-12,ADDI MIDC,JALNAJALNA594MH",02 September 2004,"11 years, 8 month, 10 days","90,000,000","81,763,000",Yes,https://www.zaubacorp.com/company/BHADRAMARUTI-CONCAST-PRIVATE-LIMITED/U27100MH2004PTC148361
BHAGABATI BUILD & CONSTRUCTIONS PRIVATE LIMITED,U45201OR2010PTC012215,Active,consultingcs.bbsr@gmail.com,"HIG-47,BDA HOUSING COMPLEX,JAYADEV VIHAR, HO-MADHUPATNA, CTCBHUBANESWAR471OR",07 July 2010,"5 years, 10 month, 5 days","30,000,000","26,708,000",Yes,https://www.zaubacorp.com/company/BHAGABATI-BUILD-CONSTRUCTIONS-PRIVATE-LIMITED/U45201OR2010PTC012215
BHAGAT AROMATICS LIMITED,U51900MH1989PTC053252,Active,msaboo898@yahoo.co.in,A-76SECTOR-57NOIDA234UP,30 August 1989,"26 years, 8 month, 13 days","50,000,000","38,000,000",Yes,https://www.zaubacorp.com/company/BHAGAT-AROMATICS-LIMITED/U51900MH1989PTC053252
BHAGAT JEE STEELS PRIVATE LIMITED,U27101WB2000PTC091992,Active,mbispat_rtf@rediffmail.com,"3513, KANJILAL AVENUEDURGAPUR BURDWAN",14 June 2000,"15 years, 10 month, 28 days","50,000,000","45,669,000",Yes,https://www.zaubacorp.com/company/BHAGAT-JEE-STEELS-PRIVATE-LIMITED/U27101WB2000PTC091992
BHARATHI PACKAGING PRIVATE LIMITED,U02102TZ1990PTC002754,Active,bharathipackaging@gmail.com,"60-A/127A4,SATHY ROADGANAPATHYCOIMBATORECBE05",19 June 1990,"25 years, 10 month, 23 days","5,000,000","900,000",No,Not Applicable
BHAGWAN PRECISION PRIVATE LIMITED,U74999HR2007PTC036747,Active,bhagwanprecision_rtk@rohtasgroup.com,PLOT 164NEW IDCHISAR ROAD ROHTAK175HR,10 April 2007,"9 years, 1 month, 2 days","50,000,000","49,000,000",No,Not Applicable
BHAGWAN VANASPATI MILLS LIMITED,U15315UP1994PLC016923,Active,skhorania@yahoo.co.in,"BUDAUN ROAD,UJHANIBUDAUNBUDAUN243UP",14 September 1994,"21 years, 7 month, 28 days","100,000,000","92,000,000",Yes,https://www.zaubacorp.com/company/BHAGWAN-VANASPATI-MILLS-LIMITED/U15315UP1994PLC016923
BHAGWAT TEXTILES PRIVATE LIMITED,U17214MH2010PTC200668,Active,first_w@yahoo.com,"103-GIDC ,BAVLAAHMEDABAD554GJ",09 March 2010,"6 years, 2 month, 3 days","9,325,000","9,325,000",No,Not Applicable
BHAGWATI AUTOCAST LIMITED,L27100GJ1981PLC004718,Active,cs@bhagwati.com,"SURVE NO.816,RAJODA. NR BAVLAAHMEDABADAHMEDABAD554GJ",20 October 1981,"34 years, 6 month, 23 days","30,000,000","28,806,840",No,Not Applicable
BHAGWATI COTTON AND SPINNING MILLS PRIVATE LIMITED,U19998PB1999PTC022484,Active,myselfca@gmail.com,"LAKHOWAL ROAD,KOHARALUDHIANA138PB",19 April 1999,"17 years, 0 month, 23 days","40,000,000","39,125,000",No,Not Applicable
BHAGWATI DIAMONDS PRIVATE LIMITED,U51909DL2008PTC176006,Active,BHAGWATI_INDIA@YAHOO.CO.IN,"46, NISHANT KUNJPITAM PURANEW DELHI181DL",27 March 2008,"8 years, 1 month, 16 days","30,000,000","27,613,000",No,Not Applicable
BHAGWATI FATS AND EDIBLE OILS PRIVATE LIMITED,U15122TG2010PTC070035,Active,steel@agarwalindia.com,"SURVEY NO 5A/6, IDAVAKALAPUDIKAKINADA626AP",17 August 2010,"5 years, 8 month, 26 days","150,000,000","122,300,000",Yes,https://www.zaubacorp.com/company/BHAGWATI-FATS-AND-EDIBLE-OILS-PRIVATE-LIMITED/U15122TG2010PTC070035
BHAGWATI FERRO METAL PRIVATE LIMITED,U27100MH2003PTC140750,Active,dpmaheshwari@bhagwatisteel.com,PLOT 144/1/2/1/1ATHAL INDUSTRIAL ESTATE LUHARI RDSILVASSADNH,05 June 2003,"12 years, 11 month, 7 days","200,000,000","199,500,000",Yes,https://www.zaubacorp.com/company/BHAGWATI-FERRO-METAL-PRIVATE-LIMITED/U27100MH2003PTC140750
BHAGWATI LACTO VEGETARIAN EXPORTS PRIVATE LIMITED.,U15203PB2007PTC031212,Active,blsaini@blvexports.com,VILL MANAWALAFEROZEPURFEROZEPUR140PB,15 June 2007,"8 years, 10 month, 27 days","275,000,000","205,000,000",Yes,https://www.zaubacorp.com/company/BHAGWATI-LACTO-VEGETARIAN-EXPORTS-PRIVATE-LIMITED-/U15203PB2007PTC031212
BHAGWATI LIFESTYLE PRIVATE LIMITED,U52322WB2009PTC139917,Active,bls@mahaveershoppersciti.com,AMBITION TOWERBINODPURKATIHARKATIHARBH,04 December 2009,"6 years, 5 month, 8 days","5,000,000","100,000",No,Not Applicable
BHAGWATI POWER AND STEEL LIMITED,U27109CT2004PLC016896,Active,bhagwatipspl@rediffmail.com,"D-22,SECTOR-5,DEVENDRA NAGAR RAIPURRAIPUR495CG",01 September 2004,"11 years, 8 month, 11 days","180,000,000","175,136,400",Yes,https://www.zaubacorp.com/company/BHAGWATI-POWER-AND-STEEL-LIMITED/U27109CT2004PLC016896
BHAGWATI SPONGE PRIVATE LIMITED,U27105WB2003PTC095823,Active,r_s_associates9@yahoo.co.in,PO: JAMURIA HAT BURDWAN,20 February 2003,"13 years, 2 month, 20 days","80,000,000","66,440,500",Yes,https://www.zaubacorp.com/company/BHAGWATI-SPONGE-PRIVATE-LIMITED/U27105WB2003PTC095823
BHAGWATI STEEL CAST PRIVATE LIMITED,U27101MH1984PTC170753,Active,dpmaheshwari@bhagwatisteel.com,"D-101, MIDC MALEGAONSINNERNASIK596MH",16 April 1984,"32 years, 0 month, 26 days","55,000,000","49,900,000",Yes,https://www.zaubacorp.com/company/BHAGWATI-STEEL-CAST-PRIVATE-LIMITED/U27101MH1984PTC170753
BHAGWATI TIRATH POLYCONTAINERS INDUSTRIES PRIVATE LIMITED,U25200MH1991PTC061772,Active,deepak.bhat@jsw.in,"SURVEY NO-260/3/1, DEMNI ROADVILLAGE-DADRASILVASSA576DN",20 May 1991,"24 years, 11 month, 23 days","500,000","125,000",Yes,https://www.zaubacorp.com/company/BHAGWATI-TIRATH-POLYCONTAINERS-INDUSTRIES-PRIVATE-LIMITED/U25200MH1991PTC061772
BHAGYALAXMI DAIRY FARMS PRIVATE LIMITED,U01211PN2003PTC018624,Active,cs@paragmilkfoods.com,"GAT NO 67/1,SULTANPUR ROADBEHIND DADRA DEVI MANDIRAT POST MANCHAR601MH",02 December 2003,"12 years, 5 month, 10 days","100,000,000","57,854,540",Yes,https://www.zaubacorp.com/company/BHAGYALAXMI-DAIRY-FARMS-PRIVATE-LIMITED/U01211PN2003PTC018624
BHAGYANAGAR INDIA LIMITED,L27201TG1985PLC012449,Active,cs@surana.com,"PLOT-61,PILERNA INDUSTRIAL ESTATE,PILERNA,BARDEZ,BARDEZ665GA",02 September 1985,"30 years, 8 month, 10 days","250,000,000","127,980,000",Yes,https://www.zaubacorp.com/company/BHAGYANAGAR-INDIA-LIMITED/L27201TG1985PLC012449
BHAGYODAYA INFRASTRUCTURE DEVELOPMENT LIMITED,L65990MH1974PLC017178,Active,info@bidlgroup.com,"HARRISIDDHI CHAMBERS N.M.JOSHI MARG, LOWER PAREL, MUMBAIMUMBAI599MH",06 February 1974,"42 years, 3 month, 6 days","200,000,000","61,500,000",No,Not Applicable
BHAGYODAYA TROKHOS PRIVATE LIMITED,U51909KA2006PTC038636,Active,bhagyodayatrokhos@yahoo.co.in,"174/2, BELLARY ROAD, SANKLAPURHOSPET, BELLARYSANKLAPURBELLARY",02 March 2006,"10 years, 2 month, 10 days","50,000,000","40,000,000",Yes,https://www.zaubacorp.com/company/BHAGYODAYA-TROKHOS-PRIVATE-LIMITED/U51909KA2006PTC038636
BHAI INDUSTRIES PRIVATE LIMITED,U21015PB1996PTC018474,Active,bhai_fm@yahoo.com,G.T. ROADMOGAMOGA139PB,09 July 1996,"19 years, 10 month, 3 days","15,000,000","11,800,000",Yes,https://www.zaubacorp.com/company/BHAI-INDUSTRIES-PRIVATE-LIMITED/U21015PB1996PTC018474
BHAKTI EXTRACTIONS PRIVATE LIMITED,U15143MH2004PTC146230,Active,bepl_jalna@yahoo.co.in,"G-I, PHASE-II,ADDL MIDC JALNAJALNA594MH",12 May 2004,"12 years, 0 month, 0 days","175,000,000","159,250,000",No,Not Applicable
BHALARIA METAL CRAFT PRIVATE LIMITED,U27200MH1994PTC080759,Active,bhalaria@hotmail.com,"PLOT NO.-1719, 3RD PHASE,GIDC, UMBERGAON,UMBERGAON572GJ",02 September 1994,"21 years, 8 month, 10 days","110,000,000","99,300,600",Yes,https://www.zaubacorp.com/company/BHALARIA-METAL-CRAFT-PRIVATE-LIMITED/U27200MH1994PTC080759
BHANAVI AGRO PRIVATE LIMITED,U15313RJ2001PTC017040,Active,kunawat@hotmail.com,421 PANCHRATNA COMPLEXBEDLAUDAIPURUDAIPUR,23 May 2001,"14 years, 11 month, 20 days","13,000,000","12,800,000",No,Not Applicable
